giftId,nodeGiftListDefault,nodeGiftListJaJp,nodeGiftListRoomScoped,nodeEvent,pythonGiftListDefault,pythonGiftListJaJp,pythonEvent,csharpEvent,directApiDefault,directApiJaJp,diamondCount,isJapanese,diff,giftListVsEventDiff,inRegularCatalog,seenOnlyViaLiveOrRoomScoped
13999,Wishing Cake,お祝いケーキ,Wishing Cake,,Wishing Cake,お祝いケーキ,,,Wishing Cake,お祝いケーキ,400,true,false,false,true,false
14000,Bowknot,蝶結び,Bowknot,,Bowknot,蝶結び,,,Bowknot,蝶結び,149,true,false,false,true,false
14007,Love Balloon,だいすき,Love Balloon,,Love Balloon,だいすき,,,Love Balloon,だいすき,500,true,false,false,true,false
14109,Mark of Love,愛の印,Mark of Love,,Mark of Love,愛の印,,,Mark of Love,愛の印,99,true,false,false,true,false
14113,Love Letter,ラブレター,Love Letter,,Love Letter,ラブレター,,,Love Letter,ラブレター,1,true,false,false,true,false
14214, Let butterfly dances , 蝶が踊る , Let butterfly dances ,, Let butterfly dances , 蝶が踊る ,,, Let butterfly dances , 蝶が踊る ,399,true,false,false,true,false
14381,Colorful Wings,カラフルな翼,Colorful Wings,,Colorful Wings,カラフルな翼,,,Colorful Wings,カラフルな翼,700,true,false,false,true,false
14382,Floating Octopus,流れるタコ,Floating Octopus,,Floating Octopus,流れるタコ,,,Floating Octopus,流れるタコ,199,true,false,false,true,false
14384,Sage’s Venture,セージの冒険,Sage’s Venture,,Sage’s Venture,セージの冒険,,,Sage’s Venture,セージの冒険,4999,true,false,false,true,false
14397,Fairy Wings,妖精の羽,Fairy Wings,,Fairy Wings,妖精の羽,,,Fairy Wings,妖精の羽,1000,true,false,false,true,false
14398,Vibrant Stage,活気あふれるステージ,Vibrant Stage,,Vibrant Stage,活気あふれるステージ,,,Vibrant Stage,活気あふれるステージ,1400,true,false,false,true,false
14399,Flamingo Groove,フラミンゴリズム,Flamingo Groove,,Flamingo Groove,フラミンゴリズム,,,Flamingo Groove,フラミンゴリズム,1000,true,false,false,true,false
14463,Nebaarukun,ねば〜る君,Nebaarukun,,Nebaarukun,ねば〜る君,,,Nebaarukun,ねば〜る君,10,true,false,false,true,false
14532,Fully Bloomed Sakura,さくらの宝箱,Fully Bloomed Sakura,,Fully Bloomed Sakura,さくらの宝箱,,,Fully Bloomed Sakura,さくらの宝箱,599,true,false,false,true,false
14534,Raya Gift Card,ラヤのギフトカード,Raya Gift Card,,Raya Gift Card,ラヤのギフトカード,,,Raya Gift Card,ラヤのギフトカード,1500,true,false,false,true,false
14543,Congratulations,おめでとうございます,Congratulations,,Congratulations,おめでとうございます,,,Congratulations,おめでとうございます,1,true,false,false,true,false
14544,Go Home,お家に帰る,Go Home,,Go Home,お家に帰る,,,Go Home,お家に帰る,3999,true,false,false,true,false
14554,Kitten Kneading,ふみふみする子猫,Kitten Kneading,,Kitten Kneading,ふみふみする子猫,,,Kitten Kneading,ふみふみする子猫,399,true,false,false,true,false
14555,Flower Headband,花のカチューシャ,Flower Headband,,Flower Headband,花のカチューシャ,,,Flower Headband,花のカチューシャ,199,true,false,false,true,false
14557,Puppy Kisses,子犬のキス,Puppy Kisses,,Puppy Kisses,子犬のキス,,,Puppy Kisses,子犬のキス,299,true,false,false,true,false
14562,Battle Champion,バトルチャンピオン,Battle Champion,,Battle Champion,バトルチャンピオン,,,Battle Champion,バトルチャンピオン,15000,true,false,false,true,false
14568,Shoot the Apple,リンゴを撃つ,Shoot the Apple,,Shoot the Apple,リンゴを撃つ,,,Shoot the Apple,リンゴを撃つ,399,true,false,false,true,false
14656,Greeting Heart,ハートタッチ,Greeting Heart,,Greeting Heart,ハートタッチ,,,Greeting Heart,ハートタッチ,99,true,false,false,true,false
14657,Budding Heart,ハートの誕生,Budding Heart,,Budding Heart,ハートの誕生,,,Budding Heart,ハートの誕生,299,true,false,false,true,false
14658,Blooming Heart,花咲ハート,Blooming Heart,,Blooming Heart,花咲ハート,,,Blooming Heart,花咲ハート,1599,true,false,false,true,false
14659,Devoted Heart,ハートの絆,Devoted Heart,,Devoted Heart,ハートの絆,,,Devoted Heart,ハートの絆,5999,true,false,false,true,false
14660,Crystal Heart,きらりハート,Crystal Heart,,Crystal Heart,きらりハート,,,Crystal Heart,きらりハート,14999,true,false,false,true,false
14661,Infinite Heart,永遠のハート,Infinite Heart,,Infinite Heart,永遠のハート,,,Infinite Heart,永遠のハート,23999,true,false,false,true,false
14753,Magic Potion,魔力ポーション,Magic Potion,,Magic Potion,魔力ポーション,,,Magic Potion,魔力ポーション,499,true,false,false,true,false
14788,Blow Rosie Kisses,ロージーの投げキス,Blow Rosie Kisses,,Blow Rosie Kisses,ロージーの投げキス,,,Blow Rosie Kisses,ロージーの投げキス,2199,true,false,false,true,false
14789,Jollie's Heartland,ジョリーのハートランド,Jollie's Heartland,,Jollie's Heartland,ジョリーのハートランド,,,Jollie's Heartland,ジョリーのハートランド,2199,true,false,false,true,false
14790,Rocky's Punch,ロッキーのパンチ,Rocky's Punch,,Rocky's Punch,ロッキーのパンチ,,,Rocky's Punch,ロッキーのパンチ,2199,true,false,false,true,false
14791,Sage's Coinbot,セージのコインボット,Sage's Coinbot,,Sage's Coinbot,セージのコインボット,,,Sage's Coinbot,セージのコインボット,2199,true,false,false,true,false
14883,XXXL Flowers,XXXL フラワー,,,XXXL Flowers,XXXL フラワー,,,XXXL Flowers,XXXL フラワー,500,true,false,false,true,false
14940,Stroke Me,なでられ待ち,Stroke Me,,Stroke Me,なでられ待ち,,,Stroke Me,なでられ待ち,2800,true,false,false,true,false
15048,Bird of Paradise,フウチョウ,,,Bird of Paradise,フウチョウ,,,Bird of Paradise,フウチョウ,8000,true,false,false,true,false
15063,Journey Pass,ジャーニーパス,Journey Pass,,Journey Pass,ジャーニーパス,,,Journey Pass,ジャーニーパス,10,true,false,false,true,false
15064,Racing Helmet,レーシングヘルメット,Racing Helmet,,Racing Helmet,レーシングヘルメット,,,Racing Helmet,レーシングヘルメット,500,true,false,false,true,false
15065,Racing Debut,レースデビュー,Racing Debut,,Racing Debut,レースデビュー,,,Racing Debut,レースデビュー,1500,true,false,false,true,false
15066,Strong Finish,華麗なフィニッシュ,Strong Finish,,Strong Finish,華麗なフィニッシュ,,,Strong Finish,華麗なフィニッシュ,6000,true,false,false,true,false
15187,Big Shout Out,ビッグな叫び,Big Shout Out,,Big Shout Out,ビッグな叫び,,,Big Shout Out,ビッグな叫び,149,true,false,false,true,false
15189,Chatting Popcorn,おしゃべりポップコーン,Chatting Popcorn,,Chatting Popcorn,おしゃべりポップコーン,,,Chatting Popcorn,おしゃべりポップコーン,149,true,false,false,true,false
15190,Powerful Mind,パワフルマインド,Powerful Mind,,Powerful Mind,パワフルマインド,,,Powerful Mind,パワフルマインド,450,true,false,false,true,false
15191,Candy Bouquet,キャンディーのブーケ,Candy Bouquet,,Candy Bouquet,キャンディーのブーケ,,,Candy Bouquet,キャンディーのブーケ,249,true,false,false,true,false
15192,Alien Buddy,エイリアンの仲間,Alien Buddy,,Alien Buddy,エイリアンの仲間,,,Alien Buddy,エイリアンの仲間,399,true,false,false,true,false
15193,Hat of Joy,楽しい帽子,Hat of Joy,,Hat of Joy,楽しい帽子,,,Hat of Joy,楽しい帽子,450,true,false,false,true,false
15194,United Heart,つながる心,United Heart,,United Heart,つながる心,,,United Heart,つながる心,299,true,false,false,true,false
15195,Mic Champ,マイクチャンピオン,Mic Champ,,Mic Champ,マイクチャンピオン,,,Mic Champ,マイクチャンピオン,400,true,false,false,true,false
15199,Ice Cream Mic,アイスクリームのマイク,Ice Cream Mic,,Ice Cream Mic,アイスクリームのマイク,,,Ice Cream Mic,アイスクリームのマイク,249,true,false,false,true,false
15205,Flamingo Floaty,フラミンゴの浮き輪,Flamingo Floaty,,Flamingo Floaty,フラミンゴの浮き輪,,,Flamingo Floaty,フラミンゴの浮き輪,999,true,false,false,true,false
15231,Love you so much,大好き,Love you so much,,Love you so much,大好き,,,Love you so much,大好き,1,true,false,false,true,false
15232,You're awesome,素晴らしい,You're awesome,,You're awesome,素晴らしい,,,You're awesome,素晴らしい,1,true,false,false,true,false
15418,Baby Dragon,ベビードラゴン,Baby Dragon,,Baby Dragon,ベビードラゴン,,,Baby Dragon,ベビードラゴン,2000,true,false,false,true,false
15464,Arcane Card,王者の契,Arcane Card,,Arcane Card,王者の契,,,Arcane Card,王者の契,5000,true,false,false,true,false
15487,Kicker Challenge,サッカーチャレンジ,Kicker Challenge,,Kicker Challenge,サッカーチャレンジ,,,Kicker Challenge,サッカーチャレンジ,299,true,false,false,true,false
15563,Fan,うちわ,Fan,,Fan,うちわ,,,Fan,うちわ,1,true,false,false,true,false
15564,Suprised Fish,びっくりした魚,Suprised Fish,,Suprised Fish,びっくりした魚,,,Suprised Fish,びっくりした魚,1,true,false,false,true,false
15752,Star Goggles,スターメガネ,Star Goggles,,Star Goggles,スターメガネ,,,Star Goggles,スターメガネ,249,true,false,false,true,false
15761,Bounce Speakers,跳ねるスピーカー,Bounce Speakers,,Bounce Speakers,跳ねるスピーカー,,,Bounce Speakers,跳ねるスピーカー,400,true,false,false,true,false
15762,Encore Clap,アンコールの拍手,Encore Clap,,Encore Clap,アンコールの拍手,,,Encore Clap,アンコールの拍手,449,true,false,false,true,false
15763,Cheer Mic,応援マイク,Cheer Mic,,Cheer Mic,応援マイク,,,Cheer Mic,応援マイク,249,true,false,false,true,false
15764,Backing Monkey,シンバルの猿,Backing Monkey,,Backing Monkey,シンバルの猿,,,Backing Monkey,シンバルの猿,349,true,false,false,true,false
15815,Watermelon Party,スイカパーティー,Watermelon Party,,Watermelon Party,スイカパーティー,,,Watermelon Party,スイカパーティー,1000,true,false,false,true,false
16115,Firelight Kingdom,Firelight王国,Firelight Kingdom,,Firelight Kingdom,Firelight王国,,,Firelight Kingdom,Firelight王国,15000,true,false,false,true,false
16119,Ramune,ラムネ,Ramune,,Ramune,ラムネ,,,Ramune,ラムネ,200,true,false,false,true,false
16275,Suitcase,スーツケース,Suitcase,,Suitcase,スーツケース,,,Suitcase,スーツケース,199,true,false,false,true,false
16282,Viking Hammer,雷鳴のハンマー,Viking Hammer,,Viking Hammer,雷鳴のハンマー,,,Viking Hammer,雷鳴のハンマー,1500,true,false,false,true,false
16284,Zeus,覇王ゼウス,Zeus,,Zeus,覇王ゼウス,,,Zeus,覇王ゼウス,34000,true,false,false,true,false
16288,Starlight Sceptre,マスターズの杖,Starlight Sceptre,,Starlight Sceptre,マスターズの杖,,,Starlight Sceptre,マスターズの杖,1200,true,false,false,true,false
16467,Tiny Diny Float,サマー恐竜,Tiny Diny Float,,Tiny Diny Float,サマー恐竜,,,Tiny Diny Float,サマー恐竜,250,true,false,false,true,false
16477,Become Kitten,子猫になる,Become Kitten,,Become Kitten,子猫になる,,,Become Kitten,子猫になる,349,true,false,false,true,false
16478,Music Bubbles,シャボン玉のヘッドホン,Music Bubbles,,Music Bubbles,シャボン玉のヘッドホン,,,Music Bubbles,シャボン玉のヘッドホン,249,true,false,false,true,false
16479,Masquerade,ミステリーマスク,Masquerade,,Masquerade,ミステリーマスク,,,Masquerade,ミステリーマスク,149,true,false,false,true,false
16527,LIVE Ranking Crown,グランプリクラウン,LIVE Ranking Crown,,LIVE Ranking Crown,グランプリクラウン,,,LIVE Ranking Crown,グランプリクラウン,299,true,false,false,true,false
16551,Marked with Love,カラフルな軌跡,Marked with Love,,Marked with Love,カラフルな軌跡,,,Marked with Love,カラフルな軌跡,349,true,false,false,true,false
16552,Balloon Crown,ハートの風船,Balloon Crown,,Balloon Crown,ハートの風船,,,Balloon Crown,ハートの風船,149,true,false,false,true,false
16669,Hi! Rosie!,ロージーのスタイル,Hi! Rosie!,,Hi! Rosie!,ロージーのスタイル,,,Hi! Rosie!,ロージーのスタイル,299,true,false,false,true,false
16670,Fox Legend,尻尾が9本あるキツネ,Fox Legend,,Fox Legend,尻尾が9本あるキツネ,,,Fox Legend,尻尾が9本あるキツネ,1800,true,false,false,true,false
16671,Rosie's Concert,ロージーのサックス,Rosie's Concert,,Rosie's Concert,ロージーのサックス,,,Rosie's Concert,ロージーのサックス,399,true,false,false,true,false
16672,Join Butterflies,輝く翼,Join Butterflies,,Join Butterflies,輝く翼,,,Join Butterflies,輝く翼,600,true,false,false,true,false
16690,Super Popular,スーパー人気,Super Popular,,Super Popular,スーパー人気,,,Super Popular,スーパー人気,9,true,false,false,true,false
16691,Terminator Face,ターミネーターフェイス,Terminator Face,,Terminator Face,ターミネーターフェイス,,,Terminator Face,ターミネーターフェイス,449,true,false,false,true,false
16694,XXXL Flowers,XXXL フラワー,XXXL Flowers,,XXXL Flowers,XXXL フラワー,,,XXXL Flowers,XXXL フラワー,500,true,false,false,true,false
16748,Vinyl Flip,レコードフリップ,Vinyl Flip,,Vinyl Flip,レコードフリップ,,,Vinyl Flip,レコードフリップ,349,true,false,false,true,false
16749,Grand show,グランドショー,Grand show,,Grand show,グランドショー,,,Grand show,グランドショー,999,true,false,false,true,false
16896,Rose Hand,ローズハンド,Rose Hand,,Rose Hand,ローズハンド,,,Rose Hand,ローズハンド,199,true,false,false,true,false
16897,Magic Prop,魔法のアイテム,Magic Prop,,Magic Prop,魔法のアイテム,,,Magic Prop,魔法のアイテム,500,true,false,false,true,false
16899,Magic World,魔法の世界,Magic World,,Magic World,魔法の世界,,,Magic World,魔法の世界,4088,true,false,false,true,false
16924,Midsummer Hair,女神の花冠,Midsummer Hair,,Midsummer Hair,女神の花冠,,,Midsummer Hair,女神の花冠,249,true,false,false,true,false
16933,Ice Cream Truck,アイスクリームトラック,Ice Cream Truck,,Ice Cream Truck,アイスクリームトラック,,,Ice Cream Truck,アイスクリームトラック,2988,true,false,false,true,false
17004,Rose Hand,ローズハンド,Rose Hand,,Rose Hand,ローズハンド,,,Rose Hand,ローズハンド,199,true,false,false,true,false
17085,Music  Album,音楽アルバム,Music  Album,,Music  Album,音楽アルバム,,,Music  Album,音楽アルバム,1,true,false,false,true,false
17100,Feather Tiara,羽のティアラ,Feather Tiara,,Feather Tiara,羽のティアラ,,,Feather Tiara,羽のティアラ,149,true,false,false,true,false
17101,Coconut Juice,ココナッツジュース,Coconut Juice,,Coconut Juice,ココナッツジュース,,,Coconut Juice,ココナッツジュース,199,true,false,false,true,false
17102,Palm Breeze,ヤシの木とそよ風,Palm Breeze,,Palm Breeze,ヤシの木とそよ風,,,Palm Breeze,ヤシの木とそよ風,249,true,false,false,true,false
17103,Juicy Cap,ジュースを飲むキャップ,Juicy Cap,,Juicy Cap,ジュースを飲むキャップ,,,Juicy Cap,ジュースを飲むキャップ,349,true,false,false,true,false
17104,Forest Elf,森の小人,Forest Elf,,Forest Elf,森の小人,,,Forest Elf,森の小人,249,true,false,false,true,false
17105,Sundae Bowl,ミニパフェ,Sundae Bowl,,Sundae Bowl,ミニパフェ,,,Sundae Bowl,ミニパフェ,99,true,false,false,true,false
17151,Surfing Penguin,波乗りペンギン,Surfing Penguin,,Surfing Penguin,波乗りペンギン,,,Surfing Penguin,波乗りペンギン,499,true,false,false,true,false
17213,Autumn Leaves,紅葉ダンス,Autumn Leaves,,Autumn Leaves,紅葉ダンス,,,Autumn Leaves,紅葉ダンス,500,true,false,false,true,false
17252,Heart It Out,マイクに想いをのせよう,Heart It Out,,Heart It Out,マイクに想いをのせよう,,,Heart It Out,マイクに想いをのせよう,500,true,false,false,true,false
17253,Love in Sunset,マジックアワー,Love in Sunset,,Love in Sunset,マジックアワー,,,Love in Sunset,マジックアワー,2999,true,false,false,true,false
17357,Pirate's Treasure,海賊の宝,Pirate's Treasure,,Pirate's Treasure,海賊の宝,,,Pirate's Treasure,海賊の宝,449,true,false,false,true,false
17358,Go Hamster,ハムスターに変身,Go Hamster,,Go Hamster,ハムスターに変身,,,Go Hamster,ハムスターに変身,299,true,false,false,true,false
17359,Caterpillar Chaos,イモムシのカオス,Caterpillar Chaos,,Caterpillar Chaos,イモムシのカオス,,,Caterpillar Chaos,イモムシのカオス,149,true,false,false,true,false
17360,Chirpy Kisses,小鳥のキス,Chirpy Kisses,,Chirpy Kisses,小鳥のキス,,,Chirpy Kisses,小鳥のキス,199,true,false,false,true,false
17446,Legendary Aegis,Legendary Aegis,Legendary Aegis,,Legendary Aegis,Legendary Aegis,,,Legendary Aegis,Legendary Aegis,15000,false,false,false,true,false
17589,Side by Side,隣り合わせ,Side by Side,,Side by Side,隣り合わせ,,,Side by Side,隣り合わせ,199,true,false,false,true,false
17661,Side by Side,隣り合わせ,,,Side by Side,隣り合わせ,,,Side by Side,隣り合わせ,199,true,false,false,true,false
17667,Side by Side,隣り合わせ,Side by Side,,Side by Side,隣り合わせ,,,Side by Side,隣り合わせ,199,true,false,false,true,false
17678,Rocket Game,ミッションチャレンジ,Rocket Game,,Rocket Game,ミッションチャレンジ,,,Rocket Game,ミッションチャレンジ,399,true,false,false,true,false
17689,Batwing Hat,コウモリ帽子,Batwing Hat,,Batwing Hat,コウモリ帽子,,,Batwing Hat,コウモリ帽子,349,true,false,false,true,false
17694,Shield Token,栄光のバッジ,Shield Token,,Shield Token,栄光のバッジ,,,Shield Token,栄光のバッジ,30,true,false,false,true,false
17710,Community Legends,コミュニティレジェンド,Community Legends,,Community Legends,コミュニティレジェンド,,,Community Legends,コミュニティレジェンド,30000,true,false,false,true,false
17712,Community Heart,コミュニティハート,Community Heart,,Community Heart,コミュニティハート,,,Community Heart,コミュニティハート,1,true,false,false,true,false
17713,Community Power,コミュニティパワー,Community Power,,Community Power,コミュニティパワー,,,Community Power,コミュニティパワー,5000,true,false,false,true,false
17762,Party Bus,パーティーバス,Party Bus,,Party Bus,パーティーバス,,,Party Bus,パーティーバス,2999,true,false,false,true,false
17821,Face-pulling,いたずらおばけ,Face-pulling,,Face-pulling,いたずらおばけ,,,Face-pulling,いたずらおばけ,249,true,false,false,true,false
17827,Candy Loot,キャンディーをゲット,Candy Loot,,Candy Loot,キャンディーをゲット,,,Candy Loot,キャンディーをゲット,449,true,false,false,true,false
17844,Catrina,カトリーナ,Catrina,,Catrina,カトリーナ,,,Catrina,カトリーナ,149,true,false,false,true,false
17845,Bat Headwear,コウモリの帽子,Bat Headwear,,Bat Headwear,コウモリの帽子,,,Bat Headwear,コウモリの帽子,299,true,false,false,true,false
17846,Halloween Fun Hat,ハロウィンファンハット,Halloween Fun Hat,,Halloween Fun Hat,ハロウィンファンハット,,,Halloween Fun Hat,ハロウィンファンハット,450,true,false,false,true,false
17922,Charmer Bow,ハートハンターの矢,Charmer Bow,,Charmer Bow,ハートハンターの矢,,,Charmer Bow,ハートハンターの矢,99,true,false,false,true,false
17923,Joker Ball,ジョーカーのボール,Joker Ball,,Joker Ball,ジョーカーのボール,,,Joker Ball,ジョーカーのボール,199,true,false,false,true,false
17947,Bubbly Kiss,スイートな陽気,Bubbly Kiss,,Bubbly Kiss,スイートな陽気,,,Bubbly Kiss,スイートな陽気,530,true,false,false,true,false
17948,Joy Floats,空飛ぶお菓子,Joy Floats,,Joy Floats,空飛ぶお菓子,,,Joy Floats,空飛ぶお菓子,1030,true,false,false,true,false
17949,You're So Fly,気分は上々！,You're So Fly,,You're So Fly,気分は上々！,,,You're So Fly,気分は上々！,1500,true,false,false,true,false
17950,Candy Puffs,キャンディパフ,Candy Puffs,,Candy Puffs,キャンディパフ,,,Candy Puffs,キャンディパフ,1030,true,false,false,true,false
17951,Astrobear,アストロベアー,Astrobear,,Astrobear,アストロベアー,,,Astrobear,アストロベアー,1500,true,false,false,true,false
17952,Sky Drift,天空ドリフター,Sky Drift,,Sky Drift,天空ドリフター,,,Sky Drift,天空ドリフター,2000,true,false,false,true,false
17953,By the Glaziers,氷河とグレーズの海,By the Glaziers,,By the Glaziers,氷河とグレーズの海,,,By the Glaziers,氷河とグレーズの海,2380,true,false,false,true,false
17954,Samfaring Tom,サムとトムの航海,Samfaring Tom,,Samfaring Tom,サムとトムの航海,,,Samfaring Tom,サムとトムの航海,2850,true,false,false,true,false
17955,Look Up,空を見上げて,Look Up,,Look Up,空を見上げて,,,Look Up,空を見上げて,3350,true,false,false,true,false
17956,Dream Big,夢は大きく,Dream Big,,Dream Big,夢は大きく,,,Dream Big,夢は大きく,3350,true,false,false,true,false
17957,Sugar Whiskers,甘党レオン,Sugar Whiskers,,Sugar Whiskers,甘党レオン,,,Sugar Whiskers,甘党レオン,4918,true,false,false,true,false
17958,Fluffy Buddies,もふもふフレンズ,Fluffy Buddies,,Fluffy Buddies,もふもふフレンズ,,,Fluffy Buddies,もふもふフレンズ,5388,true,false,false,true,false
17959,Cub on Clouds,雲の上のレオン,Cub on Clouds,,Cub on Clouds,雲の上のレオン,,,Cub on Clouds,雲の上のレオン,5888,true,false,false,true,false
17960,Valiant Odyssey,勇敢な冒険,Valiant Odyssey,,Valiant Odyssey,勇敢な冒険,,,Valiant Odyssey,勇敢な冒険,5888,true,false,false,true,false
17961,Majestic Hearts,妖精ジーニー,Majestic Hearts,,Majestic Hearts,妖精ジーニー,,,Majestic Hearts,妖精ジーニー,7238,true,false,false,true,false
17962,Magic Genie,妖精ジーニー,Magic Genie,,Magic Genie,妖精ジーニー,,,Magic Genie,妖精ジーニー,200,true,false,false,true,false
17983,Rose Soundwave,ローズサウンドウェーブ,Rose Soundwave,,Rose Soundwave,ローズサウンドウェーブ,,,Rose Soundwave,ローズサウンドウェーブ,499,true,false,false,true,false
17984,Beach Maracas,ビーチマラカス,Beach Maracas,,Beach Maracas,ビーチマラカス,,,Beach Maracas,ビーチマラカス,349,true,false,false,true,false
17985,Treasured Voice,大切にされている声,Treasured Voice,,Treasured Voice,大切にされている声,,,Treasured Voice,大切にされている声,249,true,false,false,true,false
17986,Raving Snail,踊りまくるカタツムリ,Raving Snail,,Raving Snail,踊りまくるカタツムリ,,,Raving Snail,踊りまくるカタツムリ,149,true,false,false,true,false
18025,Music Conductor,音楽指揮者,Music Conductor,,Music Conductor,音楽指揮者,,,Music Conductor,音楽指揮者,450,true,false,false,true,false
18026,Melody Glasses,メロディグラス,Melody Glasses,,Melody Glasses,メロディグラス,,,Melody Glasses,メロディグラス,299,true,false,false,true,false
18107,Style Me Up,おしゃれに変身,Style Me Up,,Style Me Up,おしゃれに変身,,,Style Me Up,おしゃれに変身,10,true,false,false,true,false
18124,Melodic birds,鳥のさえずり,Melodic birds,,Melodic birds,鳥のさえずり,,,Melodic birds,鳥のさえずり,249,true,false,false,true,false
18137,Captured Vocals,録音した音,Captured Vocals,,Captured Vocals,録音した音,,,Captured Vocals,録音した音,449,true,false,false,true,false
18158,Frozen Magic,雪の魔法,Frozen Magic,,Frozen Magic,雪の魔法,,,Frozen Magic,雪の魔法,1299,true,false,false,true,false
18195,Vintage flight,ヴィンテージフライト,Vintage flight,,Vintage flight,ヴィンテージフライト,,,Vintage flight,ヴィンテージフライト,349,true,false,false,true,false
18196,Surfing Penguin,波乗りペンギン,Surfing Penguin,,Surfing Penguin,波乗りペンギン,,,Surfing Penguin,波乗りペンギン,249,true,false,false,true,false
18197,Batting Cutie,キュートなバッター,Batting Cutie,,Batting Cutie,キュートなバッター,,,Batting Cutie,キュートなバッター,449,true,false,false,true,false
18198,Tiger Lift,タイガーの筋トレ,Tiger Lift,,Tiger Lift,タイガーの筋トレ,,,Tiger Lift,タイガーの筋トレ,399,true,false,false,true,false
18199,Space Love,宇宙の愛,Space Love,,Space Love,宇宙の愛,,,Space Love,宇宙の愛,449,true,false,false,true,false
18226,Xmas Tree Hat,クリスマスツリーの帽子,Xmas Tree Hat,,Xmas Tree Hat,クリスマスツリーの帽子,,,Xmas Tree Hat,クリスマスツリーの帽子,449,true,false,false,true,false
18228,Gingerbread Man,ジンジャーブレッドマン,Gingerbread Man,,Gingerbread Man,ジンジャーブレッドマン,,,Gingerbread Man,ジンジャーブレッドマン,349,true,false,false,true,false
18229,Reindeer Milk,トナカイのミルク,Reindeer Milk,,Reindeer Milk,トナカイのミルク,,,Reindeer Milk,トナカイのミルク,400,true,false,false,true,false
18230,Penguin Snowpal,ペンギンと雪だるま,Penguin Snowpal,,Penguin Snowpal,ペンギンと雪だるま,,,Penguin Snowpal,ペンギンと雪だるま,299,true,false,false,true,false
18231,Santa Owl Surprise,ふくろうサンタのサプライズ,Santa Owl Surprise,,Santa Owl Surprise,ふくろうサンタのサプライズ,,,Santa Owl Surprise,ふくろうサンタのサプライズ,399,true,false,false,true,false
18232,Cozy Xmas Set,あったかいクリスマスセット,Cozy Xmas Set,,Cozy Xmas Set,あったかいクリスマスセット,,,Cozy Xmas Set,あったかいクリスマスセット,500,true,false,false,true,false
18298,Exclusive Spark,幕開けの花火,Exclusive Spark,,Exclusive Spark,幕開けの花火,,,Exclusive Spark,幕開けの花火,1099,true,false,false,true,false
18299,Viking Hammer,覇王のハンマー,Viking Hammer,,Viking Hammer,覇王のハンマー,,,Viking Hammer,覇王のハンマー,1500,true,false,false,true,false
18337,Invincible Hammer,無敵のハンマー,Invincible Hammer,,Invincible Hammer,無敵のハンマー,,,Invincible Hammer,無敵のハンマー,14999,true,false,false,true,false
18338,Cyber Roar,サイバーロア,Cyber Roar,,Cyber Roar,サイバーロア,,,Cyber Roar,サイバーロア,25999,true,false,false,true,false
18339,Julius the Champion,絶対王者ジュリアス,Julius the Champion,,Julius the Champion,絶対王者ジュリアス,,,Julius the Champion,絶対王者ジュリアス,43999,true,false,false,true,false
18505,Confetti Bear,クラッカーベア,Confetti Bear,,Confetti Bear,クラッカーベア,,,Confetti Bear,クラッカーベア,399,true,false,false,true,false
18506,Party Blossom,パーティー満開,Party Blossom,,Party Blossom,パーティー満開,,,Party Blossom,パーティー満開,249,true,false,false,true,false
18507,Candy Bouquet,キャンディーのブーケ,Candy Bouquet,,Candy Bouquet,キャンディーのブーケ,,,Candy Bouquet,キャンディーのブーケ,349,true,false,false,true,false
18508,Mystery Box,ミステリーボックス,Mystery Box,,Mystery Box,ミステリーボックス,,,Mystery Box,ミステリーボックス,500,true,false,false,true,false
18509,Celebration Hat,お祝いのハット,Celebration Hat,,Celebration Hat,お祝いのハット,,,Celebration Hat,お祝いのハット,450,true,false,false,true,false
18605,Dreamy Strings,夢のような音色,Dreamy Strings,,Dreamy Strings,夢のような音色,,,Dreamy Strings,夢のような音色,249,true,false,false,true,false
18606,Singing Sax,歌うサックス,Singing Sax,,Singing Sax,歌うサックス,,,Singing Sax,歌うサックス,399,true,false,false,true,false
18607,City Pop,シティポップ,City Pop,,City Pop,シティポップ,,,City Pop,シティポップ,450,true,false,false,true,false
18608,Rocking Shroom,ロックなマッシュルーム,Rocking Shroom,,Rocking Shroom,ロックなマッシュルーム,,,Rocking Shroom,ロックなマッシュルーム,349,true,false,false,true,false
18610,Music Mate,音楽の友,Music Mate,,Music Mate,音楽の友,,,Music Mate,音楽の友,299,true,false,false,true,false
18789,Lucky Pony,しあわせポニー,Lucky Pony,,Lucky Pony,しあわせポニー,,,Lucky Pony,しあわせポニー,10,true,false,false,true,false
18790,Doll New Year Greeting,盾まろの新年あいさつ,Doll New Year Greeting,,Doll New Year Greeting,盾まろの新年あいさつ,,,Doll New Year Greeting,盾まろの新年あいさつ,1999,true,false,false,true,false
18791,Ring Of Honor-Cube,開運！栄光の輪,Ring Of Honor-Cube,,Ring Of Honor-Cube,開運！栄光の輪,,,Ring Of Honor-Cube,開運！栄光の輪,2999,true,false,false,true,false
18792,Golden Gallop,伝説の白馬,Golden Gallop,,Golden Gallop,伝説の白馬,,,Golden Gallop,伝説の白馬,15000,true,false,false,true,false
19065,League Ball,リーグボール,League Ball,,League Ball,リーグボール,,,League Ball,リーグボール,10,true,false,false,true,false
19067,League Countdown,リーグカウントダウン,League Countdown,,League Countdown,リーグカウントダウン,,,League Countdown,リーグカウントダウン,199,true,false,false,true,false
